Unnamed: 0,id,domain,type,url,content,scraped_at,inserted_at,updated_at,title,authors,keywords,meta_keywords,meta_description,tags,summary,source,label
,,,reliable,,"['may', 'drown', 'week', 'us', 'presid', 'donald', 'trump', 'walk', 'back', 'tariff', 'closest', 'neighbour', 'biggest', 'trade', 'partner', 'almost', 'soon', 'place', 'despit', 'dizzi', 'canada', 'mexico', 'white', 'hous', 'made', 'clear', 'seriou', 'econom', 'vision', 'will', 'pay', 'price', 'econom', 'harm', 'pursu', 'littl', 'disturb', 'trump', 'warn', 'address', 'congress', 'tuesday', 'okay', 'sceptic', 'comfort', 'might', 'understand', 'given', 'abrupt', 'polici', 'turn', 'tariff', 'trump', 'made', 'financi', 'market', 'drop', 'outcri', 'us', 'busi', 'intensifi', 'see', 'trump', 'tariff', 'threat', 'econom', 'bluster', 'might', 'tempt', 'conclud', 'want', 'talk', 'tough', 'flinch', 'first', 'sign', 'econom', 'damag', 'view', 'extent', 'undermin', 'trade', 'war', 'china', 'start', 'first', 'term', 'serious', 'intensifi', 'week', 'trump', 'rais', 'tax', 'least', 'num', 'chines', 'import', 'mean', 'averag', 'effect', 'tariff', 'rate', 'import', 'china', 'stand', 'roughli', 'num', 'tax', 'sector', 'like', 'electr', 'vehicl', 'steel', 'stand', 'much', 'higher', 'rate', 'num', 'tariff', 'mexican', 'canadian', 'good', 'complet', 'gone', 'away', 'either', 'levi', 'still', 'stand', 'good', 'compliant', 'trade', 'deal', 'trump', 'negoti', 'first', 'term', 'good', 'come', 'neighbour', 'still', 'subject', 'white', 'hous', 'also', 'say', 'reciproc', 'tariff', 'target', 'nearli', 'us', 'trade', 'partner', 'still', 'pipelin', 'detail', 'say', 'unveil', 'num', 'april', 'rate', 'address', 'whatev', 'polici', 'countri', 'impos', 'offici', 'consid', 'unfair', 'whether', 'form', 'tax', 'us', 'tech', 'firm', 'tax', 'import', 'rule', 'certainti', 'reciproc', 'tariff', 'come', 'trump', 'senior', 'advis', 'trade', 'manufactur', 'peter', 'navarro', 'told', 'busi', 'broadcast', 'cnbc', 'friday', 'said', 'white', 'hous', 'seen', 'sign', 'threat', 'alon', 'prompt', 'car', 'compani', 'start', 'take', 'action', 'bolster', 'suppli', 'chain', 'us', 'exactli', 'kind', 'invest', 'donald', 'trump', 'say', 'tariff', 'spur', 'get', 'pictur', 'navarro', 'said', 'navarro', 'other', 'say', 'tariff', 'rate', 'focu', 'rather', 'use', 'trade', 'levi', 'mean', 'creat', 'new', 'version', 'america', 'countri', 'differ', 'relationship', 'global', 'partner', 'america', 'local', 'manufactur', 'smaller', 'govern', 'pay', 'less', 'militari', 'defenc', 'alli', 'treasuri', 'secretari', 'scott', 'bessent', 'former', 'wall', 'street', 'hedg', 'fund', 'boss', 'known', 'tariff', 'hawk', 'week', 'point', 'polit', 'discuss', 'germani', 'boost', 'militari', 'spend', 'earli', 'big', 'win', 'intern', 'trade', 'system', 'consist', 'web', 'relationship', 'militari', 'econom', 'polit', 'one', 'take', 'singl', 'aspect', 'isol', 'said', 'tri', 'sell', 'administr', 'strategi', 'audienc', 'econom', 'club', 'new', 'york', 'presid', 'trump', 'see', 'world', 'game', 'advanc', 'interest', 'american', 'peopl', 'trump', 'tariff', 'key', 'tool', 'web', 'treasuri', 'secretari', 'made', 'clear', 'like', 'harm', 'higher', 'price', 'accept', 'access', 'cheap', 'good', 'essenc', 'american', 'dream', 'bessent', 'said', 'poll', 'indic', 'trump', 'voter', 'base', 'remain', 'behind', 'next', 'month', 'unfold', 'happen', 'particular', 'consum', 'price', 'could', 'prove', 'real', 'test', 'messag']",,,,trump team hits pause on tariffs - but still sees them as vital tool,"natalie sherman, business reporter, new york",,,,,,,1
,,,reliable,,"['us', 'investig', 'believ', 'actor', 'gene', 'hackman', 'classic', 'pianist', 'wife', 'betsi', 'arakawa', 'die', 'natur', 'caus', 'week', 'apart', 'bodi', 'discov', 'home', 'us', 'state', 'new', 'mexico', 'num', 'februari', 'num', 'day', 'hackman', 'believ', 'die', 'press', 'confer', 'friday', 'offici', 'said', 'hackman', 'die', 'signific', 'heart', 'diseas', 'num', 'februari', 'accord', 'cardiac', 'data', 'obtain', 'pacemak', 'arakawa', 'die', 'week', 'earlier', 'num', 'februari', 'complic', 'relat', 'hantaviru', 'pulmonari', 'syndrom', 'rare', 'respiratori', 'ill', 'caus', 'exposur', 'infect', 'rodent', 'medic', 'examin', 'ad', 'hackman', 'also', 'advanc', 'stage', 'alzheim', 'diseas', 'meant', 'possibl', 'awar', 'wife', 'death', 'day', 'know', 'death', 'hollywood', 'legend', 'known', 'film', 'french', 'connect', 'convers']",,,,"hackman and wife died of natural causes several days apart, officials say","patrick jackson, bbc news",,,,,,,1
,,,reliable,,"['duchess', 'sussex', 'announc', 'love', 'meghan', 'back', 'second', 'seri', 'netflix', 'show', 'see', 'meghan', 'share', 'cook', 'garden', 'host', 'tip', 'friend', 'famou', 'guest', 'california', 'estat', 'launch', 'stream', 'platform', 'tuesday', 'hour', 'later', 'former', 'suit', 'actress', 'offici', 'launch', 'new', 'brand', 'ever', 'updat', 'websit', 'reveal', 'raspberri', 'spread', 'flower', 'sprink', 'among', 'first', 'product', 'sold', 'tudum', 'offici', 'companion', 'site', 'netflix', 'confirm', 'film', 'complet', 'second', 'season', 'show', 'stream', 'autumn', 'announc', 'came', 'first', 'seri', 'attract', 'critic', 'review', 'uk', 'us', 'sinc', 'launch', 'tuesday', 'one', 'review', 'guardian', 'describ', 'gormless', 'lifestyl', 'filler', 'pointless', 'might', 'sussex', 'last', 'tv', 'show', 'telegraph', 'gave', 'two', 'star', 'brand', 'insan', 'exercis', 'narciss', 'seri', 'rate', 'num', 'review', 'aggreg', 'rotten', 'tomato', 'howev', 'bbc', 'royal', 'correspond', 'sean', 'coughlan', 'wrote', 'new', 'netflix', 'seri', 'escap', 'aspir', 'glass', 'someth', 'sparkl', 'grey', 'day', 'show', 'centr', 'around', 'meghan', 'prepar', 'treat', 'food', 'gift', 'beauti', 'properti', 'although', 'home', 'montecito', 'make', 'pasta', 'crudité', 'focaccia', 'frittata', 'bake', 'fish', 'along', 'advic', 'make', 'guest', 'feel', 'extra', 'special', 'show', 'viewer', 'arrang', 'flower', 'make', 'diy', 'bath', 'salt', 'guest', 'first', 'seri', 'includ', 'american', 'actress', 'produc', 'mindi', 'kale', 'celebr', 'chef', 'roy', 'choi', 'design', 'traci', 'robbin', 'cosmet', 'entrepreneur', 'victoria', 'jackson', 'friday', 'meghan', 'post', 'video', 'instagram', 'show', 'wear', 'hat', 'write', 'lettuc', 'romain', 'calm', 'stitch', 'across', 'front']",,,,meghan's new netflix show renewed for second series,"lucy clarke-billings, bbc news",,,,,,,1
,,,reliable,,"['newli', 'releas', 'text', 'messag', 'phone', 'call', 'show', 'fear', 'two', 'univers', 'idaho', 'student', 'someon', 'broke', 'home', 'murder', 'four', 'housem', 'num', 'freak', 'one', 'roommat', 'wrote', 'court', 'file', 'obtain', 'us', 'media', 'reportedli', 'show', 'text', 'messag', 'sent', 'nearli', 'eight', 'hour', 'roommat', 'call', 'author', 'report', 'one', 'roommat', 'unconsci', 'home', 'trial', 'bryan', 'kohberg', 'arrest', 'roommat', 'murder', 'plead', 'guilti', 'charg', 'schedul', 'start', 'later', 'year', 'fatal', 'stab', 'four', 'univers', 'idaho', 'student', 'kayle', 'goncalv', 'ethan', 'chapin', 'xana', 'kernodl', 'madison', 'mogen', 'home', 'num', 'novemb', 'shock', 'moscow', 'idaho', 'small', 'colleg', 'town', 'nation', 'two', 'housem', 'identifi', 'court', 'file', 'presum', 'dylan', 'mortensen', 'bethani', 'funk', 'live', 'hous', 'surviv', 'attack', 'newli', 'releas', 'commun', 'two', 'offer', 'insight', 'happen', 'hour', 'polic', 'believ', 'murder', 'occur', 'aftermath']",,,,'i'm freaking out': text messages show housemates' panic during idaho students' murders,"ana faguy, bbc news",,,,,,,1
,,,reliable,,"['measl', 'outbreak', 'american', 'southwest', 'kill', 'second', 'person', 'unvaccin', 'adult', 'new', 'mexico', 'health', 'offici', 'said', 'fatal', 'come', 'roughli', 'week', 'measl', 'took', 'life', 'unvaccin', 'child', 'nearbi', 'texa', 'first', 'us', 'death', 'diseas', 'sinc', 'num', 'measl', 'consid', 'elimin', 'us', 'num', 'spread', 'quickli', 'texa', 'state', 'identifi', 'num', 'case', 'friday', 'nearli', 'num', 'sinc', 'state', 'last', 'report', 'tuesday', 'span', 'number', 'case', 'neighbour', 'new', 'mexico', 'tripl', 'num', 'diseas', 'also', 'report', 'state', 'across', 'canada', 'well', 'person', 'die', 'new', 'mexico', 'resid', 'lea', 'counti', 'num', 'mile', 'num', 'km', 'gain', 'counti', 'texa', 'outbreak', 'appear', 'centr', 'offici', 'provid', 'person', 'sex', 'age', 'one', 'everi', 'five', 'measl', 'case', 'requir', 'hospitalis', 'three', 'everi', 'num', 'num', 'case', 'result', 'death', 'new', 'mexico', 'health', 'depart', 'said', 'thursday', 'current', 'outbreak', 'kill', 'healthi', 'unvaccin', 'texa', 'state', 'offici', 'said', 'num', 'diseas', 'declar', 'elimin', 'num', 'year', 'ago', 'us', 'often', 'see', 'outbreak', 'defin', 'three', 'relat', 'case', 'still', 'two', 'death', 'jar', 'mani', 'countri', 'last', 'week', 'record', 'anyon', 'kill', 'measl', 'sinc', 'num', 'num', 'death', 'first', 'one', 'attribut', 'measl', 'us', 'sinc', 'num', 'three', 'month', 'num', 'total', 'number', 'report', 'infect', 'us', 'alreadi', 'climb', 'num', 'num', 'case', 'entir', 'year', 'num', 'accord', 'center', 'diseas', 'control', 'cdc', 'cdc', 'said', 'monitor', 'current', 'outbreak', 'believ', 'start', 'rural', 'mennonit', 'commun', 'texa', 'low', 'vaccin', 'rate', 'outbreak', 'mostli', 'occur', 'texa', 'new', 'mexico', 'measl', 'also', 'recent', 'found', 'alaska', 'california', 'florida', 'georgia', 'kentucki', 'new', 'jersey', 'new', 'york', 'pennsylvania', 'rhode', 'island', 'washington', 'accord', 'cdc', 'canada', 'also', 'see', 'spike', 'infect', 'record', 'case', 'first', 'two', 'month', 'year', 'num', 'countri', 'chief', 'public', 'health', 'offic', 'theresa', 'tam', 'said', 'thursday', 'measl', 'found', 'ontario', 'quebec', 'british', 'columbia', 'dr', 'tam', 'attribut', 'travel', 'expos', 'diseas', 'anoth', 'countri', 'thursday', 'num', 'measl', 'case', 'report', 'year', 'canada', 'becam', 'ill', 'vaccin', 'accord', 'countri', 'public', 'health', 'agenc', 'mmr', 'vaccin', 'effect', 'way', 'fight', 'danger', 'viru', 'lead', 'pneumonia', 'brain', 'swell', 'death', 'jab', 'num', 'effect', 'also', 'immunis', 'peopl', 'mump', 'rubella', 'us', 'health', 'human', 'servic', 'secretari', 'robert', 'f', 'kennedi', 'jr', 'known', 'part', 'vaccin', 'sceptic', 'publish', 'editori', 'sunday', 'express', 'concern', 'grow', 'measl', 'outbreak', 'vaccin', 'protect', 'individu', 'children', 'measl', 'also', 'contribut', 'commun', 'immun', 'protect', 'unabl', 'vaccin', 'due', 'medic', 'reason', 'wrote', 'fox', 'news']",,,,second person dies in us measles outbreak,"ana faguy, bbc news",,,,,,,1
,,,reliable,,"['us', 'presid', 'donald', 'trump', 'continu', 'shock', 'alli', 'week', 'fieri', 'exchang', 'ukrainian', 'presid', 'volodymyr', 'zelenski', 'oval', 'offic', 'seventh', 'week', 'offic', 'saw', 'militari', 'aid', 'intellig', 'share', 'ukrain', 'paus', 'zelenski', 'sought', 'repair', 'relat', 'possibl', 'peac', 'deal', 'say', 'readi', 'work', 'presid', 'trump', 'strong', 'leadership', 'start', 'week', 'trump', 'impos', 'tariff', 'close', 'us', 'alli', 'canada', 'mexico', 'increas', 'key', 'trade', 'partner', 'china', 'later', 'presid', 'sign', 'exempt', 'number', 'canadian', 'mexican', 'good', 'cost', 'hike', 'home', 'us', 'presid', 'deliv', 'longest', 'presidenti', 'speech', 'congress', 'record', 'need', 'catch', 'four', 'big', 'item', 'trump', 'team', 'took', 'week']",,,,four big things trump and his team took on this week,"alex boyd, bbc news",,,,,,,1
,,,reliable,,"['canadian', 'prime', 'minist', 'justin', 'trudeau', 'becam', 'emot', 'one', 'final', 'press', 'confer', 'leader', 'countri', 'reflect', 'decad', 'power', 'acknowledg', 'achiev', 'challeng', 'januari', 'trudeau', 'resign', 'cite', 'battl', 'govern', 'liber', 'parti']",,,,watch: trudeau gets emotional at one of his final press conferences,no author available,,,,,,,1
,,,reliable,,"['former', 'olymp', 'snowboard', 'canadian', 'nation', 'ryan', 'wed', 'num', 'place', 'fbi', 'num', 'want', 'fugit', 'list', 'allegedli', 'run', 'violent', 'transnat', 'drug', 'traffick', 'network', 'wed', 'want', 'allegedli', 'ship', 'hundr', 'kilogram', 'cocain', 'colombia', 'mexico', 'southern', 'california', 'canada', 'us', 'locat', 'orchestr', 'multipl', 'murder', 'attempt', 'murder', 'drug', 'crime', 'us', 'offer', 'reward', 'num', 'num', 'inform', 'lead', 'wed', 'arrest', 'convict', 'investig', 'believ', 'live', 'mexico', 'rule', 'presenc', 'us', 'canada', 'latin', 'american', 'countri', 'elsewher', 'clear', 'lawyer', 'wed', 'compet', 'giant', 'slalom', 'snowboard', 'canada', 'num', 'winter', 'olymp', 'salt', 'lake', 'citi', 'alias', 'includ', 'el', 'jefe', 'giant', 'public', 'enemi', 'jame', 'conrad', 'king', 'jess', 'king', 'fbi', 'said', 'june', 'num', 'wed', 'accomplic', 'andrew', 'clark', 'num', 'also', 'canadian', 'charg', 'california', 'run', 'continu', 'crimin', 'enterpris', 'commit', 'murder', 'connect', 'enterpris', 'assort', 'drug', 'crime', 'conspir', 'possess', 'distribut', 'export', 'cocain', 'clark', 'arrest', 'last', 'octob', 'mexican', 'author', 'among', 'num', 'fugit', 'extradit', 'us', 'mexico', 'last', 'week', 'us', 'indict', 'alleg', 'wed', 'clark', 'direct', 'num', 'novemb', 'num', 'murder', 'two', 'famili', 'member', 'ontario', 'canada', 'retali', 'stolen', 'drug', 'shipment', 'pass', 'southern', 'california', 'anoth', 'famili', 'member', 'surviv', 'shoot', 'left', 'seriou', 'physic', 'injuri', 'fbi', 'said', 'wed', 'clark', 'allegedli', 'also', 'order', 'murder', 'anoth', 'victim', 'num', 'may', 'num', 'drug', 'debt', 'accord', 'fbi', 'alleg', 'murder', 'competitor', 'make', 'wed', 'danger', 'man', 'addit', 'list', 'ten', 'want', 'fugit', 'coupl', 'major', 'reward', 'offer', 'state', 'depart', 'make', 'public', 'partner', 'catch', 'put', 'anyon', 'els', 'danger', 'akil', 'davi', 'assist', 'director', 'fbi', 'lo', 'angel', 'field', 'offic', 'said', 'press', 'releas', 'thursday']",,,,olympian wanted by fbi on drug ring charges,"mallory moench, bbc news",,,,,,,1
,,,reliable,,"['south', 'carolina', 'prison', 'inmat', 'convict', 'kill', 'parent', 'basebal', 'bat', 'first', 'person', 'us', 'execut', 'fire', 'squad', 'num', 'year']",,,,south carolina man to be executed in us by firing squad,"ottilie mitchell, bbc news",,,,,,,1
,,,reliable,,"['spacex', 'rocket', 'explod', 'shortli', 'launch', 'texa', 'thursday', 'ground', 'flight', 'trigger', 'warn', 'fall', 'spaceship', 'debri', 'spacex', 'confirm', 'ship', 'suffer', 'rapid', 'unschedul', 'disassembl', 'ascent', 'space', 'lost', 'contact', 'ground', 'massiv', 'spacex', 'starship', 'largest', 'rocket', 'ever', 'creat', 'spun', 'control', 'shortli', 'launch', 'injuri', 'damag', 'report', 'imag', 'caribbean', 'sea', 'island', 'nation', 'show', 'fieri', 'debri', 'rain', 'sky', 'eighth', 'mission', 'test', 'rocket', 'second', 'consecut', 'failur', 'spaceship', 'measur', 'num', 'num', 'ft', 'takeoff', 'meant', 'earth', 'orbit', 'indian', 'ocean', 'flight', 'super', 'heavi', 'booster', 'help', 'leav', 'ground', 'manag', 'success', 'return', 'launchpad', 'spacex', 'own', 'billionair', 'elon', 'musk', 'said', 'team', 'immedi', 'start', 'safeti', 'offici', 'conting', 'respons', 'statement', 'ad', 'spacex', 'would', 'review', 'data', 'better', 'understand', 'root', 'caus', 'misfir', 'note', 'explos', 'happen', 'loss', 'sever', 'engin', 'alway', 'success', 'come', 'learn', 'today', 'flight', 'offer', 'addit', 'lesson', 'improv', 'starship', 'reliabl', 'statement', 'say', 'debri', 'fallen', 'within', 'area', 'rocket', 'contain', 'toxic', 'materi', 'compani', 'also', 'includ', 'email', 'phone', 'number', 'believ', 'found', 'remnant', 'craft', 'musk', 'yet', 'comment', 'thursday', 'explos', 'accid', 'briefli', 'halt', 'flight', 'sever', 'florida', 'airport', 'includ', 'miami', 'orlando', 'concern', 'flame', 'debri', 'statement', 'feder', 'aviat', 'administr', 'faa', 'said', 'flight', 'airport', 'delay', 'due', 'space', 'launch', 'incid', 'incid', 'follow', 'test', 'januari', 'saw', 'starship', 'rocket', 'fail', 'minut', 'launch', 'spacex', 'texa', 'facil', 'faa', 'also', 'briefli', 'close', 'airport', 'two', 'month', 'ago', 'due', 'concern', 'fall', 'debri', 'januari', 'incid', 'faa', 'ground', 'starship', 'launch', 'note', 'incid', 'led', 'properti', 'damag', 'turk', 'caico', 'island', 'caribbean', 'unfortun', 'happen', 'last', 'time', 'practic', 'spacex', 'flight', 'comment', 'dan', 'huot', 'told', 'report', 'launch', 'site', 'thursday', 'latest', 'starship', 'launch', 'conduct', 'faa', 'finish', 'investig', 'januari', 'explos', 'accord', 'us', 'media', 'report', 'statement', 'issu', 'govern', 'turk', 'caico', 'said', 'contact', 'us', 'author', 'spacex', 'would', 'continu', 'keep', 'public', 'appris', 'work', 'ensur', 'safeti', 'secur', 'island', 'footag', 'post', 'x', 'purport', 'show', 'flame', 'rocket', 'debri', 'fall', 'caribbean', 'sea', 'bahama', 'peopl', 'post', 'seek', 'shelter', 'order', 'take', 'cover', 'debri', 'starship', 'biggest', 'power', 'rocket', 'ever', 'built', 'key', 'musk', 'ambit', 'colonis', 'mar', 'spacex', 'starship', 'spacecraft', 'super', 'heavi', 'rocket', 'collect', 'refer', 'starship', 'intend', 'fulli', 'reusabl', 'compani', 'say', 'nasa', 'hope', 'use', 'modifi', 'version', 'spaceship', 'human', 'lunar', 'lander', 'artemi', 'mission', 'return', 'moon', 'distant', 'futur', 'musk', 'want', 'starship', 'make', 'trip', 'mar', 'back', 'trip', 'way']",,,,"spacex rocket explodes, raining debris from sky for second time in a row","max matza, bbc news",,,,,,,1
,,,reliable,,"['adnan', 'sy', 'whose', 'crimin', 'convict', 'made', 'famou', 'hit', 'podcast', 'serial', 'serv', 'addit', 'jail', 'time', 'resentenc', 'murder', 'baltimor', 'judg', 'rule', 'sy', 'danger', 'public', 'accord', 'bbc', 'us', 'partner', 'cb', 'news', 'interest', 'justic', 'serv', 'better', 'reduc', 'sentenc', 'sy', 'convict', 'num', 'murder', 'hae', 'min', 'lee', 'sentenc', 'life', 'prison', 'case', 'spawn', 'serial', 'podcast', 'question', 'key', 'evid', 'case', 'help', 'lead', 'resentenc', 'sy', 'convict', 'murder', 'case', 'still', 'stand', 'resentenc', 'possibl', 'law', 'allow', 'sentenc', 'reduct', 'peopl', 'convict', 'minor', 'spent', 'num', 'year', 'prison', 'baltimor', 'citi', 'circuit', 'judg', 'jennif', 'schiffer', 'made', 'rule', 'court', 'tuesday', 'sy', 'min', 'lee', 'classmat', 'high', 'school', 'maryland', 'lee', 'disappear', 'januari', 'num', 'bodi', 'found', 'forest', 'three', 'week', 'later', 'sy', 'num', 'found', 'guilti', 'first', 'degre', 'murder', 'februari', 'num', 'sentenc', 'life', 'prison', 'prosecutor', 'time', 'alleg', 'sy', 'carri', 'crime', 'becom', 'jealou', 'lee', 'new', 'relationship', 'two', 'broke', 'num', 'sy', 'case', 'gain', 'nation', 'attent', 'podcast', 'listen', 'million', 'peopl', 'podcast', 'rais', 'question', 'evid', 'provid', 'prosecutor', 'wit', 'appear', 'trial', 'explor', 'effect', 'sy', 'attorney', 'fan', 'podcast', 'donat', 'num', 'num', 'sy', 'legal', 'fund', 'accord', 'cb', 'news', 'sy', 'clear', 'charg', 'num', 'prosecutor', 'said', 'wrong', 'convict', 'convict', 'reinstat', 'year', 'later', 'num', 'appeal', 'court', 'found', 'lower', 'court', 'fail', 'give', 'victim', 'brother', 'suffici', 'notic', 'hear', 'freed', 'sy', 'judg', 'schiffer', 'rule', 'tuesday', 'allow', 'sy', 'remain', 'free', 'num', 'prison', 'sinc', 'num']",,,,adnan syed will not serve more jail time in serial podcast murder case,"ali abbas ahmadi, bbc news",,,,,,,1
,,,reliable,,"['power', 'winter', 'storm', 'hit', 'part', 'us', 'midwest', 'strong', 'wind', 'heavi', 'snow', 'iowa', 'blizzard', 'condit', 'left', 'vehicl', 'strand', 'wednesday', 'video', 'show', 'snowplough', 'use', 'move', 'car', 'stuck', 'snow', 'lorri', 'careen', 'road']",,,,'you literally cannot see' - blizzard causes chaos in iowa,no author available,,,,,,,1
,,,reliable,,"['california', 'governor', 'gavin', 'newsom', 'broken', 'mani', 'elect', 'democrat', 'say', 'think', 'deepli', 'unfair', 'allow', 'transgend', 'women', 'girl', 'compet', 'femal', 'sport', 'newsom', 'potenti', 'num', 'presidenti', 'contend', 'lead', 'one', 'liber', 'state', 'us', 'long', 'trailblaz', 'lgbt', 'right', 'made', 'comment', 'new', 'podcast', 'think', 'issu', 'fair', 'complet', 'agre', 'newsom', 'told', 'conserv', 'figur', 'charli', 'kirk', 'issu', 'fair', 'deepli', 'unfair', 'got', 'got', 'acknowledg', 'newsom', 'chang', 'tone', 'come', 'amid', 'debat', 'within', 'parti', 'extent', 'cultur', 'factor', 'play', 'role', 'resound', 'defeat', 'novemb', 'republican', 'white', 'hous', 'chamber', 'congress', 'number', 'democrat', 'quickli', 'denounc', 'governor', 'comment', 'woke', 'profoundli', 'sicken', 'frustrat', 'remark', 'statement', 'california', 'lgbt', 'legisl', 'caucu', 'read', 'debut', 'episod', 'governor', 'podcast', 'gavin', 'newsom', 'first', 'guest', 'activist', 'whose', 'turn', 'point', 'usa', 'organis', 'advoc', 'conserv', 'idea', 'colleg', 'campus', 'two', 'discuss', 'democrat', 'nomine', 'kamala', 'harri', 'lost', 'presid', 'donald', 'trump', 'newsom', 'said', 'parti', 'polit', 'crush', 'transgend', 'issu']",,,,california governor says trans athletes in female sports 'deeply unfair',"christal hayes, bbc news, los angeles",,,,,,,1
